dataset,file_id,relative_path,bytes,sha256,sample_rate,channels,frames,duration_s,format,subtype
datasec,datasec:DATASEC/Bells/Bells-0011.wav,DATASEC/Bells/Bells-0011.wav,2851340,d5c16ccbf8ad60027d9e676fab1490f1feb6737f696f338c48523ae5f1371439,44100,1,1425648,32.327619047619045,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0012.wav,DATASEC/Bells/Bells-0012.wav,4450316,228129826e537e80db8cc44e36f41eeee5988f4dbbcc1ea1f43a88fc309441a3,44100,1,2225136,50.456598639455784,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0013.wav,DATASEC/Bells/Bells-0013.wav,4461836,0cc79a857cc7cd7274cbc63c4bd0f2df8d2e2a0c5475e55919b59cfce0f52c2a,44100,1,2230896,50.587210884353745,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0014.wav,DATASEC/Bells/Bells-0014.wav,3335180,5d46e0048f6374e007d30efda593c30e9b3119e3d30d55a326f48a3dbb1e05fe,44100,1,1667568,37.81333333333333,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0015.wav,DATASEC/Bells/Bells-0015.wav,3581708,52696d1137d336bce983fe84169bd911e511609c1d6a92264a8fc098918a4e8d,44100,1,1790832,40.60843537414966,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0016.wav,DATASEC/Bells/Bells-0016.wav,2980364,b39d27618e03a0a76e219c67240c198041dcb56a5ebe0f277ca7b4b5f7d50733,44100,1,1490160,33.79047619047619,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0017.wav,DATASEC/Bells/Bells-0017.wav,2616332,387da976f14f5f5cec4f18c9d04b934ba6d5ddb13a32c9f88fcb287984b5cc37,44100,1,1308144,29.66312925170068,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0018.wav,DATASEC/Bells/Bells-0018.wav,2720012,d4fdb54a861f4fa9f808d4f986c5c21a126a718713e3e0c89dd828a728d44aa0,44100,1,1359984,30.838639455782314,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0019.wav,DATASEC/Bells/Bells-0019.wav,2998796,0afbcf12144ec5ed5c3a90e206e0f5322fb517da83ac0d58f773f8d58d9761d7,44100,1,1499376,33.99945578231293,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0020.wav,DATASEC/Bells/Bells-0020.wav,2461964,967ad9c8088541e89dfe0c061b30020385465644037b037f46d775522105009a,44100,1,1230960,27.91292517006803,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0021.wav,DATASEC/Bells/Bells-0021.wav,5906444,b04b3d5a9c2f9a831cdef82429409dbede4aa77e1c28698450630f928a9f8659,44100,1,2953200,66.96598639455782,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0022.wav,DATASEC/Bells/Bells-0022.wav,2491916,9267b00e0465ebc023a26b93891c722eff42252abdf823877d632121e34d7c2f,44100,1,1245936,28.25251700680272,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0023.wav,DATASEC/Bells/Bells-0023.wav,2547212,97e591a90b8e085af0e9ac476f4a731019b2b25442705fbff161dcdd7a8da260,44100,1,1273584,28.879455782312924,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0024.wav,DATASEC/Bells/Bells-0024.wav,1743116,06b45cf1800cc95d3dafe6373a2f3f91bff09ab0efc3a1f69e060df2f8122f2f,44100,1,871536,19.762721088435374,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0025.wav,DATASEC/Bells/Bells-0025.wav,2021900,09a2807e5e7c19182a10c084bba9f33e4cdc769679c20b863522927a483f2b08,44100,1,1010928,22.923537414965985,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0026.wav,DATASEC/Bells/Bells-0026.wav,2832908,c64a6c567255039a9c30db5531c4f6aea01db1393a31bb753784a1dda7383c7b,44100,1,1416432,32.118639455782315,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0027.wav,DATASEC/Bells/Bells-0027.wav,2671628,684ae6ed927d193130baba77446e6120a9daa6b484c52d841830d6bcac489c2b,44100,1,1335792,30.290068027210886,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0028.wav,DATASEC/Bells/Bells-0028.wav,2614028,e6af16a7456f33cd1aa4faa1cfc1d2c10895fb59a08fe85a24bf756cb392a811,44100,1,1306992,29.63700680272109,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0029.wav,DATASEC/Bells/Bells-0029.wav,2738444,791f636ec271f479c4dadbfe52ac66e25063dd56783b842bb9d1420cb3caf71e,44100,1,1369200,31.047619047619047,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0030.wav,DATASEC/Bells/Bells-0030.wav,2588684,72b011d6b5c963f420d93d72076a50cd108b950499c6d88c90493edd429911b2,44100,1,1294320,29.34965986394558,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0031.wav,DATASEC/Bells/Bells-0031.wav,2786828,3c371dd251cd041126f23138afff19e240c12b5117ec07749e743a199d48875c,44100,1,1393392,31.596190476190475,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0032.wav,DATASEC/Bells/Bells-0032.wav,6445580,9381ff5cd183a124f47ffba8e8ecde3f121cc346695cdc6b61eef655ccf04f90,44100,1,3222768,73.07863945578231,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0033.wav,DATASEC/Bells/Bells-0033.wav,3081740,c1214ffbdefa5232ab3cec3515d6ba3a16088c2fb2b49e17652d03a4fe6c76f4,44100,1,1540848,34.93986394557823,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0034.wav,DATASEC/Bells/Bells-0034.wav,2521868,f31a941e122fa4060d7ac88e0bd647574f39b197d03960cbca1236e8111bb04e,44100,1,1260912,28.592108843537414,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0035.wav,DATASEC/Bells/Bells-0035.wav,2554124,ae15abb3b38f58525f368d3852b07f0fd2f4e98caffe2677a49cf360d263515c,44100,1,1277040,28.9578231292517,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0036.wav,DATASEC/Bells/Bells-0036.wav,3535628,bc8fad9e2b829aea27dc91363bd6404ea51a3e940e803e6d136aac8d4a070c4d,44100,1,1767792,40.08598639455782,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0037.wav,DATASEC/Bells/Bells-0037.wav,2957324,18c79f042dc4d4163c73d4dfdf2020a19c2810209533b827884c0850959234a1,44100,1,1478640,33.52925170068027,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0038.wav,DATASEC/Bells/Bells-0038.wav,3293708,ff2ac4353ec8c3bc8a6a6a89423be5a49728f681aaea3e78ab66502a4e3a02cb,44100,1,1646832,37.34312925170068,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0039.wav,DATASEC/Bells/Bells-0039.wav,2687756,d425a77512577004c2fd26d792d97cbe8c23b33d7a94c300e0ddd449884ecbd0,44100,1,1343856,30.472925170068027,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0040.wav,DATASEC/Bells/Bells-0040.wav,2660108,ddb982d8aeb8f920764f6fa41d5e79770171fab5282a032edc6270a9bbe66b78,44100,1,1330032,30.159455782312925,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0041.wav,DATASEC/Bells/Bells-0041.wav,3240716,09b5b4f3d9dcabcfdd83f366cacb713e3cf5e40806bc567927ae8d2fba6cf290,44100,1,1620336,36.74231292517007,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0042.wav,DATASEC/Bells/Bells-0042.wav,2684720,29cb99bb1e4e069592cc6f53e4f51ad420cfaccf304db3a768ab6a059f8ad54e,44100,1,1342338,30.438503401360546,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0043.wav,DATASEC/Bells/Bells-0043.wav,2125564,b19676ca346eef19157b1b0cbc818cf42d8c408e1f9dc15c6605c239f8393e7b,44100,1,1062760,24.09886621315193,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0044.wav,DATASEC/Bells/Bells-0044.wav,2603398,ac3824484fca4479b78d699571b2c5aba668c21e5d3db71c7dde44cc3995cdc0,44100,1,1301677,29.516485260770974,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0045.wav,DATASEC/Bells/Bells-0045.wav,2274500,85786b2e53a2f29863f051a389ff4d4a49b19d24ec16e2c6d13263d233126afb,44100,1,1137228,25.78748299319728,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0046.wav,DATASEC/Bells/Bells-0046.wav,987864,ee8bda89980bf1cbbd80234024cf08189b995de5dce4368ad86a47dd18be16d0,44100,1,493910,11.199773242630386,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0047.wav,DATASEC/Bells/Bells-0047.wav,2970188,a8e01fa75090020d3d6f7b0ab90e33724027e7050f4dafd09bfeec5d529db719,44100,1,1485072,33.67510204081633,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0048.wav,DATASEC/Bells/Bells-0048.wav,2451110,9d0861f1279d4a5ade14590b3df53115cff891dca50db44304c659fea7389505,44100,1,1225533,27.789863945578233,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0049.wav,DATASEC/Bells/Bells-0049.wav,1695958,ae3d336b474c5e32f94c1dd19c2ba70f91258262829e7e32e480f328aa918692,44100,1,847957,19.228049886621314,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0050.wav,DATASEC/Bells/Bells-0050.wav,2762116,64b862e452db7c8f7dcb4666f0b617ef4ed329cb3566e3372d310149a144c154,44100,1,1381036,31.316009070294786,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0051.wav,DATASEC/Bells/Bells-0051.wav,293614,960886afd28f338c5d900042e9368a3a7e2b197cf5868df5bd791a4363c5b4b8,44100,1,146785,3.3284580498866214,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0052.wav,DATASEC/Bells/Bells-0052.wav,1923072,82734bd85f55fa92f9917da0f455fb1f4bef24b99df239719f29d3952537fc62,44100,1,961514,21.803038548752834,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0053.wav,DATASEC/Bells/Bells-0053.wav,1613330,5a9a0885790d5e845c855b176ac510aa8b4ea9835832636b0e769ef5c2432478,44100,1,806643,18.29122448979592,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0054.wav,DATASEC/Bells/Bells-0054.wav,636848,c9d7a620879a1eb4271686d5ebb10791290049622d5d83fc1a152ae55738bdf0,44100,1,318402,7.22,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0055.wav,DATASEC/Bells/Bells-0055.wav,274324,eb273429db8900f868b736602342a27893d0f34de87d2cae352905dbd8cfe470,44100,1,137140,3.109750566893424,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0056.wav,DATASEC/Bells/Bells-0056.wav,1716368,79dfb0b08f6190590f8cbe942375746ff5a77bb983c54d0c4149d4cddd714f1e,44100,1,858162,19.459455782312926,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0057.wav,DATASEC/Bells/Bells-0057.wav,546798,4989af9ff206061e62c744c2269063405c3f9bcf2e4bd22f2b9419ba0ceecd1a,44100,1,273377,6.199024943310658,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0058.wav,DATASEC/Bells/Bells-0058.wav,669776,56e3a653f5d0d69878854a04dc646cbc529903fe3ca9a1f1a40e5807735c1e3c,44100,1,334866,7.593333333333334,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0059.wav,DATASEC/Bells/Bells-0059.wav,239314,dbc025c2f4af8ad4ad7eef72f16fb6056d9aa451e216726943bcd714d6a196f0,44100,1,119635,2.71281179138322,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0060.wav,DATASEC/Bells/Bells-0060.wav,461814,af7ed61b6aaa27d56659dc1a123e21f145ea35228f21d7cd735f788521862de7,44100,1,230885,5.235487528344671,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0061.wav,DATASEC/Bells/Bells-0061.wav,339800,9e8b2cb9d73782d31e90f3775ee5db55b38d57743bf06a4cc561a4ef501d77d0,44100,1,169878,3.852108843537415,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0062.wav,DATASEC/Bells/Bells-0062.wav,457052,0c41a444bba5c23f76c3f368f39d6b52f037bd5aba79e9559a0a3bd66724411b,44100,1,228504,5.181496598639455,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0063.wav,DATASEC/Bells/Bells-0063.wav,306290,b49aee3b824251f43c28ce4735f1de5d8217e1ae02de9ca9e1eccb2e41de5faf,44100,1,153123,3.4721768707482994,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0064.wav,DATASEC/Bells/Bells-0064.wav,263232,b0c2241d93fc7462100d9c8653fa33741da76fcd5b35cb7178f82a240d2bd8e7,44100,1,131594,2.9839909297052154,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0065.wav,DATASEC/Bells/Bells-0065.wav,5356590,2e77e3690b773dc8d4f99132bd8d0ffe6f0375dab0aebd79dde984d22a5ef041,44100,1,2678273,60.731814058956914,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0066.wav,DATASEC/Bells/Bells-0066.wav,327292,74ed86cf2ab8a4a62e0ca8a1c30f103d7b0470e67b93a70eec3b2793557236c4,44100,1,163624,3.710294784580499,WAV,PCM_16
datasec,datasec:DATASEC/Bells/Bells-0067.wav,DATASEC/Bells/Bells-0067.wav,4547584,085e6a74d8361617b213f61662579aa50421fd8d4aafafc50064b2ea0d6ba76b,44100,1,2273770,51.559410430839,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0001.wav,DATASEC/Birds/Birds-0001.wav,441044,3641b914303dca50d01c2ab5aceaaf918ce977028f4ee752c22beb64d09eeec3,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0002.wav,DATASEC/Birds/Birds-0002.wav,441044,fcb9f579a65a189a2b0e35a38c6711eaad931aa208c8c43de0bf3ba15cf8380f,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0003.wav,DATASEC/Birds/Birds-0003.wav,441044,bda988c22f4b928012abe6d4231b4244700dc615b6d43f439476cda3d7f8a5d8,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0004.wav,DATASEC/Birds/Birds-0004.wav,195344,11a88042910fe9f0c473ae7cc6d3dfbd53b8f2d514b01df92a4e7271ea689f41,44100,1,97650,2.2142857142857144,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0005.wav,DATASEC/Birds/Birds-0005.wav,441044,86ee46f8d022bc8083828f9aacfbcd21602a35002e59740385341268a8df0ddc,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0006.wav,DATASEC/Birds/Birds-0006.wav,441044,86620fddba2ad91ec91181fa049a4e54ab02b667d426f7b4865ae53a3d7f0e45,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0007.wav,DATASEC/Birds/Birds-0007.wav,1164024,420321b1c82745d01a24ad21acb71fc611a12eec5dea6df9904c80cee3843a29,44100,1,581990,13.197052154195012,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0008.wav,DATASEC/Birds/Birds-0008.wav,441044,e8ae4ed6faea0630e7c7f555a73c9dda5e67e37f108b26f8e15d4275dfd53d0c,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0009.wav,DATASEC/Birds/Birds-0009.wav,394928,ead460e02a3365ef0a2f261dae42c322a7860bd18c074abcb45333ba02c64f0f,44100,1,197442,4.477142857142857,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0010.wav,DATASEC/Birds/Birds-0010.wav,441044,a0d7dc0e4d408b47be30fc0da4ff4b1f88fd917dcd978dbb48489e5a730a1c5a,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0011.wav,DATASEC/Birds/Birds-0011.wav,441044,0b2fa30fd7c1a50c7b02f1865d6417d786d4fea910a14a65de7770a9be2aa57e,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0012.wav,DATASEC/Birds/Birds-0012.wav,441044,49a79fa3b76bdf17e00b0da2f43289b25f0345e989994d15d78bcd8501cda4e1,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0013.wav,DATASEC/Birds/Birds-0013.wav,912386,eeebe0a9691df18ecd996c15db19e6966de0c79965e37e2790b2fbfbfe48b648,44100,1,456171,10.344013605442177,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0014.wav,DATASEC/Birds/Birds-0014.wav,441044,962fc83526ff70ac2392023ad032ae0f2f898d609775b438f22a4e3b639cbe7d,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0015.wav,DATASEC/Birds/Birds-0015.wav,441044,001ac631fb996c35e511a732e758e82c123e5a353a547acb05f81e7223c1540e,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0016.wav,DATASEC/Birds/Birds-0016.wav,441044,72ba6bac187597092a075357be3de44afb1a27761fb6a1e4cbfa088e2e268f2a,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0017.wav,DATASEC/Birds/Birds-0017.wav,441044,f806bf97ee343fdec1eb56fa9347e3ea9a48143282f4b2f8753beb2717ad69ae,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0018.wav,DATASEC/Birds/Birds-0018.wav,441044,84dcba1ac7493f9b72a7507d92a81b5e8ef680f7f685ba2b7652b0286cefb496,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0019.wav,DATASEC/Birds/Birds-0019.wav,441044,4b12f5ad0034beaac805ebeab9f1fe24e5ca94283deddadf18559481c19b638f,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0020.wav,DATASEC/Birds/Birds-0020.wav,191060,a265b0a1837dafca4b51075a345937246c4e2be2105bb9b7bebac6c07a4f3e4c,44100,1,95508,2.165714285714286,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0021.wav,DATASEC/Birds/Birds-0021.wav,757332,f02f9df3eef665df08a9b98c7b1065cf414879667107546b7761e4b1e275e74c,44100,1,378644,8.586031746031747,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0022.wav,DATASEC/Birds/Birds-0022.wav,174176,ef33b8d6b27edaa180f5c79529d6db49a0e6962facb657abe5b1c4ef35e43097,44100,1,87066,1.9742857142857142,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0023.wav,DATASEC/Birds/Birds-0023.wav,264140,52c5438cae136323dfa5fd765144c39be8b1a7f59d57a8c8e05be7de66891c7e,44100,1,132048,2.994285714285714,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0024.wav,DATASEC/Birds/Birds-0024.wav,441044,c993100465e6db9482ce2da4e69420931bb2902cf5809162aec274411813bc6c,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0025.wav,DATASEC/Birds/Birds-0025.wav,441044,03884ce6ca8ef10ced57c11be0066dc190a6349ab403c213b4c7276a254c461a,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0026.wav,DATASEC/Birds/Birds-0026.wav,441044,4bdf0f2e55640ac80a67cde3d28b618dd8b9cc4ac46f044e11ddfad3caff4078,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0027.wav,DATASEC/Birds/Birds-0027.wav,441044,96a892c31d259bd757423400e087c7d053884b42df7c0879a5bc09dfdee6ad55,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0028.wav,DATASEC/Birds/Birds-0028.wav,441044,1eabad37d03dd47bba20a964479951887d38d96aa83bfca83626216eba8f8d39,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0029.wav,DATASEC/Birds/Birds-0029.wav,441044,36f76b6e7b928388339f5c620c93999f8b80f1198fbbf8d2a9d032e380038413,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0030.wav,DATASEC/Birds/Birds-0030.wav,1281260,13ddbe0bab4b9b5339e11d90425bd8d145218acd24b45201ad503e914742a872,44100,1,640608,14.52625850340136,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0031.wav,DATASEC/Birds/Birds-0031.wav,243728,e5c814e283e2d72f41f66c8efab82b48f27fcad2780915f87895e3f124ae5b11,44100,1,121842,2.762857142857143,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0032.wav,DATASEC/Birds/Birds-0032.wav,205928,dd470bdb464e8b5827bd23ef82f14cde8d6b57f4c5c0a07dc21e49c3dd2c97c6,44100,1,102942,2.334285714285714,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0033.wav,DATASEC/Birds/Birds-0033.wav,384848,2b287aab45348e4adf12442f484f939cc69490e170560feb8e1ea9e056c3b339,44100,1,192402,4.362857142857143,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0034.wav,DATASEC/Birds/Birds-0034.wav,441044,f30a2a9b60d7a75762d8f1aa2b8b070f26767410cfc7fc0a6ed5e19d0e3373c9,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0035.wav,DATASEC/Birds/Birds-0035.wav,441044,2f72112be0971db0f1e92ac08ad22129a7d245cae56cc18a09ba732c3b368028,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0036.wav,DATASEC/Birds/Birds-0036.wav,441044,0615734b8ef3283156091db7c8736e1d4b055646a7d26c2b3b3f75de7e94923e,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0037.wav,DATASEC/Birds/Birds-0037.wav,441044,878ddf2e264e4a665bff818337b57282ed1e831c54b4103e9ed89a5b187c7a5a,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0038.wav,DATASEC/Birds/Birds-0038.wav,441044,db73c55a7bd0d77247e7f865549edaeb0032a47c6ecefedf0896cae352218b3c,44100,1,220500,5.0,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0039.wav,DATASEC/Birds/Birds-0039.wav,957452,baf863d5b17bd3ac55a718bf04efd614445053247e5111f89f25d5311f699463,44100,1,478704,10.854965986394557,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0040.wav,DATASEC/Birds/Birds-0040.wav,337676,947312deb7bc873bb49839176da9ac76fcb7eee0cbcd5af25b30cd66e1d67f6d,44100,1,168816,3.8280272108843536,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0041.wav,DATASEC/Birds/Birds-0041.wav,7053836,04bc016d5181835c12607181692a4bc8e4f79c0721ebc8ee691da12d25c37a18,44100,1,3526896,79.97496598639455,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0042.wav,DATASEC/Birds/Birds-0042.wav,1694632,865349100d80e73ddb160ca9eecc9a892e83e35608c31631105ce376c019b796,44100,1,847294,19.213015873015873,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0043.wav,DATASEC/Birds/Birds-0043.wav,482828,b98e6783274bec2b0ea59238b11c3538b060d47a10e6229ae06eaa246c8e91ee,44100,1,241392,5.473741496598639,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0044.wav,DATASEC/Birds/Birds-0044.wav,2420344,f5988d93ea866937126ae9da33969dad43effe790f82f7bac970084791ea4500,44100,1,1210150,27.441043083900226,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0045.wav,DATASEC/Birds/Birds-0045.wav,2420344,2babefbe741409fa8fa02e7152cd5147be76d922fb8a290b008dc7452fd4d20d,44100,1,1210150,27.441043083900226,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0046.wav,DATASEC/Birds/Birds-0046.wav,2420344,53e840202681b783aa1e117489e5f708898994db045bd0e1cba893e8b91c1828,44100,1,1210150,27.441043083900226,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0047.wav,DATASEC/Birds/Birds-0047.wav,2420344,5b6423a18a6628cfffebb9b145a35739cdc1fbdebd91c9f1f1d05e8c1f3ff1a4,44100,1,1210150,27.441043083900226,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0048.wav,DATASEC/Birds/Birds-0048.wav,2420344,5c5bfd273804f31ffddbbecf64d91b9a9ffec79dd5d1a6fdb420caf3ee51f7dd,44100,1,1210150,27.441043083900226,WAV,PCM_16
datasec,datasec:DATASEC/Birds/Birds-0049.wav,DATASEC/Birds/Birds-0049.wav,2420348,6475b3ebf3d88f8918b0457863a6b0ec9ec87e73e52d9dc7ee42398adb8ed7fc,44100,1,1210152,27.441088435374148,WAV,PCM_16
