file_id,audio_relative_path,feature_relative_path,audio_sha256,feature_sha256,mel_bins,frames,feature_config_sha256
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0011.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0011.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0011.npy,b5e4263012788325d954826b3df217384bfa8f9fc44d993ff56baa62c8db3248,7c326ba4d126fc7bb73b7d89d0cdc1a847dbcc3d4aa85307962d8fe89df0cf15,64,4401,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0012.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0012.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0012.npy,8cd1095b2bde69a4cae7beca68d7ddfd9a12b3e19c410bc2bcaf46596c61b51f,fbc8d2195bf1cd87fcd426d396a4d6c9e7ec1de31c74b9136adc6190a10b3899,64,4587,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0013.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0013.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0013.npy,48e29d6561a6722ef0dfd11b9838b462a6df651e49b73d5e9f56f4e6f699b62e,e9a366045c3352733e2cfda4369b536ce5f3197c04bd3835168af836f6596ed5,64,7744,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0014.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0014.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0014.npy,fd2b9877a820172f9ed568303303a90276e0d1357b39daabf02cfbb46152be5b,55f4734f47e8ad8abb9c2d84e85a41da70b175dc844f43a641895ecd32fd9c34,64,3396,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.npy,85d4c7d76ee4d8b615c1c82486ad13689f3084682357dc71eed17f3e1e6314e7,89ce7e48c3e6f50669d460138d01624cbde55611cf26c7ac3bae50b6e0f156d0,64,4138,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.npy,51abc7a3f7af48bc81cc9605c6048f08826888f7ff75471e267f88cb9b48397d,8155782d65263818fb7c9db9dac02ebb86fa2d62704c001dad8928b97a71e94e,64,3042,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.npy,657412a49cbde07e5f3b82d04ad3bcd62a6cad70409acd69b3c53a751715a766,85307713d245789d04683d8d7b2e7bae42793f67e6bf592907257dbf4759eaf6,64,5087,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.npy,e5ca1f16818653cb25d7c5ce50662f03a23a76ce0afe18525fbbdc810ba67f29,e15960000f446b0406ad336bceabbfbe95d126716a2d268554ae573f7a63d0f7,64,5350,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.npy,7979287c8855bfc441c0d9a3995cfe9e5a27799d50cb998f84ccd31f6d994e80,f9fb5b092d8f0926f3f9709536b4f5764bedf04f0921c8c1ae06fee9eb9911c4,64,4051,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.npy,112ac9c3e4e1cdcca32749b72276679ceb63c715a765b41e29713718a03ef0bf,b933d366e7d6b4292e59636abb11092c5ebefa87d9ed33c9a512394079252973,64,6022,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.npy,e99fb056e426f0d3e027d24fda00b92111adc28ea3ebc5957fd83829fea16f97,22354b22d88e52cc74dba582a59f52fe69b3f2bca4cad25ee56eef1e7cf3d0ba,64,6335,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.npy,e80a548e2009bb6b3b56ab703e620d7b7271fcbf7c3bfdd9c36f7b07fc53e928,4c242394ef335f1afaa56b0ce8c7b9d2c4b8915df1431f5222584ee1064809c5,64,1601,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.npy,d47ce578a125cdf6e7c9fd6af79f357fd4274740fbe7d7035d0049b79127b94e,49e21da998ff79e1ba4a78562c497844628b4f37b9c0fba56fd38c17e32c3282,64,4933,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.npy,d45b9dab26775404b6cc121812e8fa21ad4e74b8e0b823bc09e23645131f31f4,64ca036482fe21a363af1e3db7065da10ee6904568a13cc915579a5a2fcc212c,64,3841,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.npy,767e4ad995304c4d7d9c697ccdd57788ceae9948a76b9f5e029b4fd06e2c6051,cbcb35c18cb6fa2a604856b3d963204b72f2c38481410e260ce992dbb68cb548,64,4651,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.npy,110538b43d8f9bde230dbfb6fa200167db4e0cff61adb109ef9517b278776c12,545fda37e8a8a353a2881cd57555ac5aa7f0af5dc32af121267022de4ed99785,64,2048,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.npy,7b2ab65eceee388560701d18b453c7008fad6e6f2c00d27534cf453c4a247495,8ece5080cb50e7b746e10118c15263a9209f2c0920dc4917a6c7ac209fe183a8,64,2387,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.npy,38d5137fb5ac02f10835403540b32d73f5f723e06d78302ebf10034d2f59ce5b,3a91d23901d673fc7dea902487acaea82bae58512d99185f298437af6b1fbe48,64,3939,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.npy,18c25cc1cd03446b93033e46d2e1e195f072ed5f3c85946b6721afc0a2568182,a4496f8953ba7fb31e1899e04077d573fdc13ecfbad46718c3a5454fda60927c,64,7638,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.npy,bb93a213e768d830f86155716053c37d2b7a57403a3d4816ed8168050fc179e6,ee69dcd667cef1727e4710e49c6b4081a7c966c544ed3b55ea66fbdc83758ed6,64,7082,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0031.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0031.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0031.npy,4a0711c6157f722e412a5709b236428397ea62311482a0eab1b04456b1d59a77,cf5b93b8e3dc4e198268e49d57554e279c05b27cb8e8c6799ec6adca044e74cb,64,6765,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0032.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0032.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0032.npy,c1a7f3f6abb2e46440db486b41b48c30ee3968d79cfbd2199855101e49e993bc,5022edcec9cfcec24ddd0efb428593a9ef1f79cde7d29229b59f9ac77accd4a3,64,4492,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0033.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0033.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0033.npy,f85f56ec36584e7acdbecf90251b32ba5a61ad1497fd46045735c268644941c5,528f5d1948bd07f07be427b9c794c2a4495fd1bc07abfb00b183e6a9917a4e21,64,7680,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0034.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0034.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0034.npy,fb05bee502281861f9d0cc53b4197a758ca09cfff3f47f570816abe7f4472d6a,f87b94402f7701544ac99fe207af47bca32587cc47a2f48328700b37b478b823,64,2072,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0035.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0035.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0035.npy,cb589fdafef3c0362c1721b61d2be75115cae4beffea11b87cba2b38e3a2c7c9,3f3a3d3fbab81ad2de120724110f2865ee4f2b3db3123ce602daf066070c0069,64,5907,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0036.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0036.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0036.npy,ee83bc8a1b47825b531cbfe01ece036b14728897711047bd9e5aa5d4d1337eb4,4d44b369a939abaf963526bd50357cb1b16527566da8599c7e42a5db663a496c,64,4499,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0037.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0037.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0037.npy,5eec03aa1a33df1b4699b56667637d6fb7ed5d0513af413a6965e0123bea5109,8eed600f7bb6555e86d33c00cbee2ae7363614947c26854a9f7ee62ace156a98,64,2162,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0038.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0038.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0038.npy,ce75845534920d792141dfbc0df8cddd9bc27724677609bdc12b1378fae4c815,7af19d8f4d3c005436a1a78c92d4cff62a506818e3609907d5c60b953d8a3216,64,6414,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0039.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0039.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0039.npy,f366411a71589eb04adc6d0d5cacf60d735666abcc29753bbbbcaf432847e085,5659977ce45c3201bc53b37daae0d9ddb2fae1a64227a6c9a27c804aaff480ec,64,7956,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0040.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0040.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0040.npy,6162b81f43beed7e5135cce0d77c3470dcb69f8055a41b6ffa582c1ca9097a15,65d222b6352dc58872fd6c9720a4da4e1897528f12cf326aa30b21693f069822,64,4676,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0041.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0041.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0041.npy,c11d97cad83f332b5d406528b9b95e22a3aaa85135d88a28b4b896b4cbe6abf9,090938cd5e862eb38fbe788d6615f6e5a245afb3d94244ecdc4f0f4da1ea7781,64,5997,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0042.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0042.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0042.npy,129a9d119db80621bfbb893336106d58279077d3945dd660f6a1201e7d96fa29,fcd0ff807594a16a4f0e0bf0458a9fd298112cacaaab9822c547c674d50a0b91,64,12229,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0043.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0043.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0043.npy,37e8bf877d1794ff9ca4cd932acfdf283d3ba285b4cc5746064d3a44e03daaa9,bb2161cdd124cd3cc42101d008f936c5aaf000cebcb87f222c9a54dc5b94f9e0,64,6160,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0044.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0044.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0044.npy,279d74f5dc3b8da7d18a871b1060cf703afd48ab9567c2829ddac3992d3c7cca,aa2488b123c1fb47aeab566a75fa26ce945865e12a3005a7c584e3123d781c11,64,4950,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0045.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0045.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0045.npy,8d458c627993f1d0afeef095ce0542f8a0f3521f92825305e0a5b34fa2ff67eb,cd18da766f9976ad6fcc8c0b1e883ef077a22414df6f56c547b54aa227499d98,64,4037,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0046.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0046.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0046.npy,d0f44500155f1c009207ba31ce1ab7397212c825208ffa2df591ae44407bc1ae,b050025af14f019eaf9b11203e3e5cd90054891d514acbc5e5ffa2ec733cbea8,64,7771,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0047.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0047.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0047.npy,a160fe8950d5dda0be87d0145762ce11a2f39e1b0b029ca346fb14f6abc0add2,35d3aca589e18b55b9842e61eecae54450f4abb6e8bc9ff4fd390ad33c83d8c4,64,5160,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0048.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0048.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0048.npy,bbfc1a405db3a63a977ce606ccb5c8e831b405f7d904f7940c5c86e5f4030a11,54fe310782b0b2f7fad39b9f5c0841b507c95c4e4ffb97873ffefd9fa484fd29,64,5840,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0049.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0049.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0049.npy,f738cbbd4eec15daf0aad6a0d5b73c917612b4c16f1ec783465543fd6c77d932,36970891a38c8b90bec6c94e73943e098b67aad8706f78885f383e96fa7738f8,64,7235,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0050.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0050.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0050.npy,e87adbe265d9ec97db215778850f043714f2ce2c4fef33d78936ad321dac6205,0693dc6b44dca174d37d87ff680be23f9e84a171057bbda47dee2692e7beabc5,64,6852,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0051.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0051.wav,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0051.npy,0dc77bf81dd5eb5afd48eb2ceae6edf048bd31a7e7eb8086c859f79865332fa5,b33a24e8834e9b7813c382ba9e4d5045c2562fd993e6934bd417ccbdbc2d44ca,64,5596,e53cd56e0e9911d829bd978c3ca766f775d83d12ffb2ff77f051561f6be1cd0c
